congress,chamber,icpsr,state_icpsr,district_code,state_abbrev,party_code,occupancy,last_means,bioname,bioguide_id,born,died,nominate_dim1,nominate_dim2,nominate_log_likelihood,nominate_geo_mean_probability,nominate_number_of_votes,nominate_number_of_errors,conditional,nokken_poole_dim1,nokken_poole_dim2
90,Senate,10818,5,0,RI,100,0,1,"PELL, Claiborne de Borda",P000193,1918,2009.0,-0.332,-0.326,-146.61919,0.735,477,67,,-0.333,-0.252
90,Senate,9369,48,0,SC,200,0,1,"THURMOND, James Strom",T000254,1902,2003.0,0.391,0.227,-130.26746,0.776,514,62,,0.617,0.31
90,Senate,11204,48,0,SC,100,0,2,"HOLLINGS, Ernest Frederick",H000725,1922,,-0.293,0.925,-193.38355,0.664,472,88,,-0.116,0.893
90,Senate,6256,37,0,SD,100,0,1,"McGOVERN, George Stanley",M000452,1922,2012.0,-0.573,0.223,-165.8261,0.664,405,72,,-0.505,0.386
90,Senate,6796,37,0,SD,200,0,1,"MUNDT, Karl Earl",M001078,1900,1974.0,0.275,-0.018,-141.94168,0.746,485,61,,0.291,-0.069
90,Senate,3704,54,0,TN,100,0,1,"GORE, Albert Arnold",G000320,1907,1998.0,-0.328,0.551,-182.83073,0.633,400,84,,-0.346,0.444
90,Senate,11200,54,0,TN,200,0,1,"BAKER, Howard Henry, Jr.",B000063,1925,2014.0,0.283,-0.445,-149.84218,0.724,463,66,,0.298,-0.475
90,Senate,10414,49,0,TX,100,0,1,"YARBOROUGH, Ralph Webster",Y000006,1903,1996.0,-0.416,0.51,-143.75202,0.711,421,63,,-0.459,0.381
90,Senate,10823,49,0,TX,200,0,1,"TOWER, John Goodwin",T000322,1925,1991.0,0.444,-0.07,-143.75645,0.756,515,64,,0.421,-0.061
90,Senate,645,67,0,UT,200,0,1,"BENNETT, Wallace Foster",B000384,1898,1993.0,0.447,-0.334,-155.4705,0.737,509,65,,0.345,-0.133
90,Senate,6754,67,0,UT,100,0,1,"MOSS, Frank Edward (Ted)",M001033,1911,2003.0,-0.396,0.192,-164.6874,0.703,468,79,,-0.409,0.138
90,Senate,52,6,0,VT,200,0,1,"AIKEN, George David",A000062,1892,1984.0,0.062,-0.435,-198.86941,0.646,455,106,,0.082,-0.498
90,Senate,7637,6,0,VT,200,0,1,"PROUTY, Winston Lewis",P000552,1906,1971.0,0.17,-0.564,-182.88696,0.668,453,94,,0.177,-0.632
90,Senate,10802,40,0,VA,100,0,2,"BYRD, Harry Flood, Jr.",B001209,1914,2013.0,0.092,0.968,-184.37693,0.692,501,89,,0.072,0.665
90,Senate,11206,40,0,VA,100,0,1,"SPONG, William Belser, Jr.",S000739,1920,1997.0,-0.186,0.572,-212.17383,0.656,504,112,,-0.131,0.416
90,Senate,4851,73,0,WA,100,0,1,"JACKSON, Henry Martin (Scoop)",J000013,1912,1983.0,-0.296,0.065,-153.40791,0.741,512,62,,-0.285,0.012
90,Senate,5913,73,0,WA,100,0,1,"MAGNUSON, Warren Grant",M000053,1905,1989.0,-0.325,0.179,-145.70612,0.731,464,66,,-0.323,0.212
90,Senate,1366,56,0,WV,100,0,1,"BYRD, Robert Carlyle",B001210,1917,2010.0,-0.309,0.729,-190.43699,0.689,512,82,,-0.285,0.821
90,Senate,7722,56,0,WV,100,0,1,"RANDOLPH, Jennings",R000046,1902,1998.0,-0.247,0.31,-173.72798,0.716,519,65,,-0.316,0.291
90,Senate,7638,25,0,WI,100,0,1,"PROXMIRE, William",P000553,1915,2005.0,-0.598,0.801,-307.02954,0.553,519,142,,-0.541,0.408
90,Senate,10816,25,0,WI,100,0,1,"NELSON, Gaylord Anton",N000033,1916,2005.0,-0.567,0.198,-146.05962,0.727,458,61,,-0.618,0.217
90,Senate,6249,68,0,WY,100,0,1,"McGEE, Gale William",M000445,1915,1992.0,-0.24,0.145,-149.98227,0.72,456,55,,-0.379,0.195
90,Senate,11202,68,0,WY,200,0,1,"HANSEN, Clifford Peter",H000170,1912,2009.0,0.489,-0.036,-97.96944,0.811,468,48,,0.513,-0.223
